speech_id,speech_url,speech_duration,speech_keyword,speech_date_start,speech_date_end,speech_agenda_item_title,main_speaker,main_speaker_party,main_speaker_faction,speech_negative_duration,speech_negative_percentage,speech_neutral_duration,speech_neutral_percentage,speech_positive_duration,speech_positive_percentage
ID201406600,https://de.openparliament.tv/api/v1/media/DE-0200014082,302,Gesundheit,2022-01-27T16:27:51,2022-01-27T16:32:53,Tagesordnungspunkt 8,Martin Sichert,AfD,AfD,4.260000000000005,0.014849414389291708,254.45999999999998,0.8869910764082543,28.159999999999997,0.09815950920245398
ID206107800,https://de.openparliament.tv/api/v1/media/DE-0200061095,342,Gesundheit,2022-10-14T15:23:00+02:00,2022-10-14T15:28:42+02:00,Tagesordnungspunkt 31,Andrew Ullmann,FDP,FDP,0.0,0.0,327.84,0.9979301107999513,0.6800000000000068,0.0020698892000487242
ID202407700,https://de.openparliament.tv/api/v1/media/DE-0200024085,208,Gesundheit,2022-03-23T17:05:40,2022-03-23T17:09:08,Tagesordnungspunkt 1 Epl 23,Knut Gerschau,FDP,FDP,13.440000000000001,0.07230471271788251,170.0,0.9145685388422639,2.4399999999999977,0.013126748439853658
ID205104100,https://de.openparliament.tv/api/v1/media/DE-0200051046,241,Gesundheit,2022-09-08T10:18:26,2022-09-08T10:22:27,Einzelplan 15,Andrew Ullmann,FDP,FDP,26.880000000000024,0.1145780051150896,188.48,0.8034100596760442,19.240000000000002,0.08201193520886615
ID206907400,https://de.openparliament.tv/api/v1/media/DE-0200069083,258,Gesundheit,2022-11-23T17:36:40+01:00,2022-11-23T17:40:58+01:00,Einzelplan 23,Knut Gerschau,FDP,FDP,12.059999999999999,0.048841730115017,226.74,0.9182731248987526,8.120000000000005,0.03288514498623037
ID207312100,https://de.openparliament.tv/api/v1/media/DE-0200073144,314,Gesundheit,2022-12-01T18:57:12+01:00,2022-12-01T19:02:26+01:00,Tagesordnungspunkt 12,Philipp Hartewig,FDP,FDP,8.06,0.028320449754040758,253.39999999999998,0.8903724525650034,23.140000000000043,0.08130709768095587
ID202502600,https://de.openparliament.tv/api/v1/media/DE-0200025030,195,Gesundheit,2022-03-24T10:29:10,2022-03-24T10:32:25,Tagesordnungspunkt 1 Epl 15,Gesine Lötzsch,SED,DIE LINKE,10.060000000000032,0.05314315900686757,166.11999999999998,0.8775488642366612,13.12000000000001,0.06930797675647125
ID207002500,https://de.openparliament.tv/api/v1/media/DE-0200070029,182,Gesundheit,2022-11-24T11:20:31+01:00,2022-11-24T11:23:33+01:00,Einzelplan 15,Gesine Lötzsch,SED,DIE LINKE,15.760000000000009,0.091077207582062,156.56,0.9047619047619048,0.7199999999999818,0.004160887656033182
ID201700600,https://de.openparliament.tv/api/v1/media/DE-0200017009,260,Gesundheit,2022-02-17T08:40:53,2022-02-17T08:45:13,Zusatzpunkt 12,Cornelia Möhring,DIE LINKE,DIE LINKE,23.039999999999992,0.09417920209287113,216.28,0.8840745585349903,5.32,0.021746239372138654
ID201104200,https://de.openparliament.tv/api/v1/media/DE-0200011051,321,Gesundheit,2022-01-13T11:58:30,2022-01-13T12:03:51,Tagesordnungspunkt 2,Kathrin Vogler,SPD,DIE LINKE,52.10000000000001,0.1785714285714286,237.45999999999998,0.8138881272278584,2.200000000000003,0.007540444200712925
ID207607500,https://de.openparliament.tv/api/v1/media/DE-0200076096,317,Gesundheit,2022-12-15T16:15:39+01:00,2022-12-15T16:20:56+01:00,Zusatzpunkt 8,Heidi Reichinnek,DIE LINKE,DIE LINKE,43.54000000000002,0.14465116279069773,252.29999999999998,0.8382059800664451,5.159999999999996,0.01714285714285713
ID206107600,https://de.openparliament.tv/api/v1/media/DE-0200061093,367,Gesundheit,2022-10-14T15:12:13+02:00,2022-10-14T15:18:20+02:00,Tagesordnungspunkt 31,Johannes Wagner,GRÜNE,DIE GRÜNEN,34.22000000000002,0.0950397156029551,308.0,0.8554129867244347,17.84000000000001,0.04954729767261014
ID201103900,https://de.openparliament.tv/api/v1/media/DE-0200011048,313,Gesundheit,2022-01-13T11:40:54,2022-01-13T11:46:07,Tagesordnungspunkt 2,Kirsten Kappert-Gonther,GRÜNE,DIE GRÜNEN,50.60000000000003,0.16537028563958436,232.39999999999998,0.7595267664553238,22.980000000000008,0.07510294790509185
ID205701500,https://de.openparliament.tv/api/v1/media/DE-0200057017,328,Gesundheit,2022-09-29T10:24:58+02:00,2022-09-29T10:30:26+02:00,Tagesordnungspunkt 7,Johannes Wagner,GRÜNE,DIE GRÜNEN,37.399999999999984,0.115674873190647,272.0,0.8412718050228876,13.920000000000016,0.043053321786465475
ID201405800,https://de.openparliament.tv/api/v1/media/DE-0200014072,429,Gesundheit,2022-01-27T15:45:55,2022-01-27T15:53:04,Zusatzpunkt 2,Renate Künast,GRÜNE,DIE GRÜNEN,44.39999999999995,0.10451977401129932,366.12000000000006,0.8618644067796611,14.280000000000024,0.0336158192090396
ID208508400,https://de.openparliament.tv/api/v1/media/DE-0200085102,299,Gesundheit,2023-02-09T15:53:38+01:00,2023-02-09T15:58:37+01:00,Zusatzpunkt 3,Nina Stahr,GRÜNE,DIE GRÜNEN,46.599999999999994,0.15639683178950198,230.95999999999998,0.7751376023627334,20.400000000000006,0.06846556584776484
